LBA,Frequency
16384417792,1
16384483328,1
16384548864,1
16384679936,1
16384614400,1
16384745472,1
16384876544,1
16384942080,1
16384811008,1
16385138688,1
16385007616,1
16385204224,1
16385073152,1
16385400832,1
16385269760,1
16385335296,1
16385531904,1
16385466368,1
16385597440,1
16385662976,1
16385794048,1
16385728512,1
16385859584,1
16385925120,1
16386056192,1
16385990656,1
16386252800,1
16386187264,1
16386121728,1
16386383872,1
16386318336,1
16386514944,1
16386449408,1
16386580480,1
16386711552,1
16386646016,1
16386777088,1
16386842624,1
16386908160,1
16387104768,1
16387039232,1
16386973696,1
16387170304,1
16387235840,1
16387366912,1
16387301376,1
16387563520,1
16387497984,1
16387432448,1
16387629056,1
16387760128,1
16387694592,1
16388022272,1
16387891200,1
16387825664,1
16387956736,1
16388087808,1
16388153344,1
16388218880,1
16388415488,1
16388349952,1
16388284416,1
16388481024,1
16388546560,1
16388612096,1
16388677632,1
16388874240,1
16388808704,1
16388743168,1
16388939776,1
16389070848,1
16389005312,1
16389267456,1
16389332992,1
16389136384,1
16389201920,1
16389398528,1
16389464064,1
16389529600,1
16389726208,1
16389595136,1
16389660672,1
16389922816,1
16389988352,1
16389857280,1
16389791744,1
16390119424,1
16390184960,1
16390053888,1
16390381568,1
16390250496,1
16390316032,1
16390578176,1
16390643712,1
16390512640,1
16390447104,1
16390709248,1
16390774784,1
16390840320,1
16390971392,1
16390905856,1
16391036928,1
16391233536,1
16391168000,1
16391299072,1
16391102464,1
16391364608,1
16391430144,1
16391495680,1
16391692288,1
16391561216,1
16391626752,1
16391823360,1
16391757824,1
16391888896,1
16392151040,1
16391954432,1
16392085504,1
16392019968,1
16392212480,1
9879552,3
2837413888,3
2837479424,1
2837544960,1
2837610496,1
2837807104,1
2837741568,1
2837676032,1
2837872640,1
2837938176,1
2838069248,1
2838003712,1
2838134784,1
2838200320,1
2838265856,1
2838396928,1
2838331392,1
2838462464,1
2838528000,1
2838659072,1
2838593536,1
2838724608,1
2838855680,1
2838790144,1
2838921216,1
2838986752,1
2839117824,1
2839183360,1
2839052288,1
2839248896,1
2839314432,1
2839445504,1
2839379968,1
2839511040,1
2839576576,1
2839642112,1
2839838720,1
2839707648,1
2839773184,1
2839904256,1
2839908352,1
313151488,1
313163776,1
313212928,1
313196544,1
313180160,1
313278464,1
313262080,1
313245696,1
313229312,1
313323520,1
313339904,1
313294848,1
313311232,1
313405440,1
313356288,1
313372672,1
313389056,1
313454592,1
313421824,1
313438208,1
313516032,1
313470976,1
313487360,1
313499648,1
313532416,1
313581568,1
313548800,1
313565184,1
313614336,1
313597952,1
313630720,1
313647104,1
1751703552,1
3248893952,4
3248533504,2
3231326208,1
3231436800,1
3248451584,11
3248656384,6
3248705536,4
277856256,2
313004032,2
3223044096,1
3228999680,2
3240833024,2
3240644608,3
3241021440,7
3241091072,2
3241209856,1
3241447424,31
3244388352,1
3244879872,1
3248447488,68
3248947200,1
3249115136,1
3249012736,89
3250237440,1
3221581824,1
3221635072,1
3173023744,3
3224637440,1
582774784,2
582787072,2
3224932352,1
1901666304,1
1869008896,1
2008985600,1
2010640384,1
522031104,1
3227529216,1
3233705984,3
3233722368,2
3241029632,1
3241066496,3
3241074688,1
3241119744,3
3241148416,2
3246100480,1
3246407680,2
3248615424,1
3249074176,1
3249246208,1
3249586176,1
3173380096,2
3249606656,1
3249729536,1
3221266432,1
3222343680,1
3222441984,1
3224494080,1
3224547328,1
3226632192,1
3226689536,1
3226988544,1
3227029504,1
3227168768,1
3173785600,4
3227197440,1
2593308672,1
2986373120,1
16236060672,1
3228311552,1
3229179904,1
3173851136,3
2064166912,1
3229777920,2
3231457280,1
3231920128,1
3232980992,1
3241140224,1
3241267200,4
3241648128,1
3241705472,1
3241766912,1
3241775104,1
3241783296,1
3241836544,1
3243954176,1
3244036096,1
429002752,1
1969688576,1
2382819328,1
3244105728,1
2023550976,1
2034733056,1
842960896,1
1990840320,1
503316480,1
1414115328,1
67076096,1
346263552,1
2003636224,1
685797376,1
1982656512,1
842899456,1
173162496,1
92004352,1
2076311552,1
192647168,1
1033940992,1
620351488,1
277233664,1
107573248,1
2285166592,1
2194227200,1
279977984,1
584060928,1
2067185664,1
109330432,1
149086208,1
3246923776,1
615485440,1
2298966016,1
115544064,1
792702976,1
2767278080,1
676974592,1
505208832,1
942706688,1
425824256,1
157761536,1
725929984,1
536088576,1
648241152,1
687009792,1
236253184,1
1871699968,1
959373312,1
795791360,1
2544848896,1
1020063744,1
247308288,1
16299671552,1
2309226496,1
840282112,1
238690304,1
386662400,1
410292224,1
1868386304,1
2098372608,1
736854016,1
2306797568,1
2226999296,1
2584117248,1
2391441408,1
312995840,1
167768064,1
181379072,1
1029787648,1
790863872,1
1472929792,1
25509888,1
16293605376,1
16293806080,1
2190999552,1
2903289856,1
16294879232,1
2972971008,1
606773248,1
2736242688,1
3240820736,4
3240837120,1
3243708416,2
3246616576,1
3248844800,1
3174572032,2
3249700864,1
3249942528,1
3234824192,1
3235119104,1
3235241984,1
3240521728,1
3240509440,1
3240538112,3
3240628224,1
1051820032,1
3249999872,1
3222360064,1
3226619904,1
3229794304,1
825266176,1
164753408,1
1266475008,1
3248246784,1
3248263168,1
3248889856,1
3249938432,1
3229753344,1
3175362560,2
3234770944,1
3237744640,1
3175669760,7
3249655808,1
3249885184,1
3229118464,3
2591772672,1
16295116800,1
16294211584,1
16282316800,1
16296316928,1
16292413440,1
16291143680,1
16289943552,1
16299569152,1
16299909120,1
3236208640,2
16301899776,1
2980536320,1
20418560,1
2500751360,1
2367692800,1
16237719552,1
2065330176,1
3243442176,1
3175858176,7
3243737088,1
3243761664,2
3244470272,2
3244552192,1
3244658688,2
3244699648,1
3245248512,2
3245277184,2
3245871104,1
3245830144,1
3247980544,1
3248119808,2
3248148480,2
3175886848,6
3249111040,1
3249217536,1
3249590272,1
3175948288,3
3223048192,2
3224231936,1
3224342528,1
3227066368,1
3228532736,1
3228479488,1
3228540928,6
3228942336,1
754450432,1
1351680,1
508207104,1
508215296,1
329510912,1
1130106880,1
2317070336,1
2309353472,1
3233665024,2
3236196352,1
3245117440,1
3247902720,1
3247996928,1
3248005120,1
3248349184,1
3248902144,3
3249614848,1
3250147328,1
3227234304,1
3228696576,3
3229155328,5
302936064,1
2215936,1
1966346240,1
3176263680,7
3240148992,1
3245617152,1
3246440448,1
3248869376,1
1540014080,3
469110784,3
1913466880,4
467660800,1
469102592,3
1651552256,3
1904566272,4
2740318208,1
1648488448,3
149323776,3
3235684352,1
2199355392,3
704942080,3
3241689088,3
2416640,5
2740322304,1
3245371392,1
3245740032,16
3246129152,1
3247960064,1
3248865280,1
3176464384,2
3176468480,8
1756270592,3
3248910336,1
149315584,3
3249221632,1
3236954112,2
3240300544,1
3241246720,1
3241426944,2
3241611264,1
3244539904,1
3242852352,1
2193649664,3
704950272,3
2071478272,5
467652608,1
2575077376,1
313008128,5
3176701952,4
3176812544,2
3176837120,4
3177299968,5
3177328640,3
3177676800,9
2578194432,3
16097878016,13
3178573824,6
3178602496,4
3178983424,5
3179167744,4
313012224,1
3179974656,4
3180191744,2
3180597248,7
3180658688,6
3180687360,8
377622528,4
3180879872,3
313016320,2
3181125632,5
3181264896,5
2067968000,4
2352414720,2
2176036864,1
313020416,3
2352418816,2
2176040960,2
3222044672,1
3235442688,2
3243397120,4
3223171072,1
3182796800,4
3182891008,3
3183173632,4
3183202304,4
3246882816,1
3240534016,3
377626624,3
3184001024,5
3240542208,3
3184005120,3
3184050176,5
3184099328,3
3184132096,4
3240779776,2
3235377152,6
3184349184,4
313024512,2
313028608,2
3184836608,4
3184992256,3
313032704,6
3228422144,4
3236962304,3
3240157184,2
313036800,3
3247984640,1
3248001024,3
3250012160,1
3185958912,4
3229986816,1
3239477248,1
3185987584,4
16284016640,1
3047849984,1
1762758656,1
1786834944,1
2003693568,1
2022371328,1
2065743872,1
3230879744,1
3230707712,1
3230920704,1
3231084544,1
3244118016,1
1954381824,1
1958576128,1
2041954304,1
2288648192,1
2291924992,1
2083471360,1
2270494720,1
2078162944,1
3186208768,7
3231453184,1
3228745728,1
3186237440,3
3186331648,5
3186618368,1
3186675712,3
3186741248,5
3186798592,3
313040896,4
3187240960,5
3187273728,3
1291452416,6
649535488,1
322650112,3
649539584,1
377630720,7
2031316992,5
2269765632,5
2605965312,4
3188117504,3
3188428800,2
3188551680,5
313044992,2
313049088,3
3188862976,4
313053184,4
3189669888,3
3190165504,5
3190484992,1
3190603776,6
3190607872,3
3190640640,3
3191300096,6
3191328768,5
3191418880,6
313057280,1
3192283136,4
3192287232,4
313061376,3
3192320000,6
3192348672,2
3192909824,3
377634816,3
388923392,3
3025920000,6
793010176,1
2552651776,5
377638912,6
3193593856,3
2605969408,4
3194269696,4
3194298368,3
3194359808,3
3194421248,4
3194454016,3
3194793984,3
3194855424,3
3194978304,3
3195445248,4
3195674624,5
3195764736,6
3196170240,5
3196313600,4
1093025792,6
388927488,3
3197366272,2
3197599744,5
3198005248,4
3198033920,2
3198152704,4
1287798784,10
1287831552,9
1287864320,8
1287897088,9
3198685184,5
1291456512,5
649543680,2
322654208,2
322658304,2
793014272,5
388931584,2
16097882112,13
377643008,5
1059835904,7
2605973504,4
3199827968,4
3201302528,3
3201679360,5
3201748992,3
3202420736,4
388935680,1
3203129344,5
3203248128,5
3203276800,4
3204026368,4
1093029888,6
388939776,1
2605977600,3
388943872,5
388947968,4
3206549504,4
377651200,6
3207438336,2
3207557120,6
3207585792,7
3207618560,3
388952064,4
3208810496,3
3208843264,4
3208904704,3
3208933376,5
3209342976,4
3209375744,6
649547776,2
1291460608,5
322662400,2
322666496,4
388956160,4
649551872,1
3209498624,4
2605981696,4
2031321088,4
2425372672,1
2425438208,1
2425503744,1
2425569280,1
2425634816,1
2425700352,1
2425765888,1
2654482432,4
3209936896,6
3248898048,4
3211296768,2
3211644928,5
1093033984,8
3212406784,6
3212468224,3
3212587008,2
3212619776,2
3212648448,2
3212677120,2
388964352,2
3213737984,3
2767360000,4
2767392768,1
3249008640,5
3214303232,3
3214331904,3
3214680064,5
3214708736,6
3214741504,5
3214770176,6
2605985792,4
3214946304,5
2821914624,22
388968448,1
3216252928,3
3217162240,7
3217248256,1
3217338368,4
2619469824,5
3217719296,2
388972544,3
3218157568,5
3218481152,5
3219062784,5
16246845440,6
16246812672,8
16246878208,8
16246910976,6
3219402752,5
3219587072,7
3219673088,4
1291464704,10
649555968,2
16097886208,14
322670592,2
2605989888,4
3220746240,7
388976640,2
3220807680,6
3220811776,6
3220840448,5
3220869120,5
388980736,4
388984832,5
3154182144,4
3154706432,2
3154735104,2
3154792448,2
3154853888,3
3155255296,4
3155660800,4
1093038080,6
2619473920,4
3156561920,3
787730432,4
787734528,3
3157372928,2
787738624,7
787742720,3
3157753856,3
787746816,7
3230126080,1
1918861312,6
787750912,8
3158765568,5
787755008,6
787759104,3
3159355392,5
787763200,7
3159625728,2
3159830528,4
3159859200,7
787767296,3
3160268800,5
3160301568,6
2619478016,1
2176045056,3
3160457216,5
3160518656,4
3160547328,3
3160551424,5
787771392,6
3229601792,1
3240165376,2
3162091520,2
2176049152,4
3222040576,2
3241406464,1
3241058304,3
3163209728,5
3224145920,1
2619482112,5
3241132032,1
3163676672,3
3163738112,3
3163881472,3
3163910144,4
3235192832,1
3240493056,2
3240599552,2
2605998080,4
3249262592,3
3249762304,2
3235287040,2
3235274752,3
3249680384,3
3165712384,4
3165745152,5
3236311040,2
3166466048,2
3166584832,2
3166646272,2
3167019008,7
3167047680,7
16231714816,7
2621935616,5
2621968384,1
2622001152,1
3167600640,6
3233067008,2
3168067584,2
3168358400,3
1291468800,1
322678784,2
649564160,1
1093042176,6
2031325184,6
2269769728,4
787775488,2
787779584,3
3169480704,4
3169533952,1
787783680,5
3170951168,3
2619486208,3
3171647488,5
3171680256,5
2606002176,4
3172089856,2
3172118528,2
787787776,1
3172179968,1
787791872,2
3172990976,5
209408000,9
209473536,8
3173412864,3
3173535744,2
2552655872,5
793018368,4
2619490304,3
408887296,268
3174555648,5
3174916096,5
787795968,2
3175383040,6
3175796736,8
3175825408,5
3176497152,4
309030912,15
1093046272,6
16097890304,14
2619494400,3
3176906752,5
3177025536,5
787800064,4
2606006272,4
3177205760,4
3177234432,4
3177582592,7
3178364928,2
322711552,7
322744320,5
322777088,7
1344217088,7
1344249856,7
1344282624,7
1298243584,8
1298276352,5
1298309120,5
1298341888,5
3178672128,5
3178676224,4
3178704896,8
649568256,2
322682880,3
3179556864,6
1059840000,7
3025924096,1
3025928192,1
3025932288,2
579792896,2
579801088,1
210952192,1
438194176,1
438259712,1
3025936384,1
2654486528,17
3025944576,2
3025948672,2
3025952768,2
3025956864,2
3058417664,1
3058552832,1
3058487296,1
3058421760,1
3058749440,1
3058618368,1
3058683904,1
3058814976,1
3058880512,1
3059011584,1
3058946048,1
3059142656,1
3059077120,1
3059208192,1
3059339264,1
3059273728,1
3059601408,1
3059470336,1
3059404800,1
3059535872,1
3059732480,1
3059798016,1
3059666944,1
3059929088,1
3059863552,1
3059994624,1
3060125696,1
3060060160,1
3060191232,1
3060256768,1
3060322304,1
3060387840,1
3060453376,1
3060584448,1
3060649984,1
3060518912,1
3060912128,1
3060781056,1
3060846592,1
3060715520,1
3061043200,1
3061108736,1
3060977664,1
3061239808,1
3061305344,1
3061174272,1
3061501952,1
3061370880,1
3061567488,1
3061436416,1
3061698560,1
3061633024,1
3061764096,1
3061895168,1
3061829632,1
3061960704,1
3062091776,1
3062026240,1
3062157312,1
3062222848,1
3062353920,1
3062288384,1
3062419456,1
3062550528,1
3062681600,1
3062616064,1
3062484992,1
3062812672,1
3062878208,1
3062747136,1
3063009280,1
3063074816,1
3062943744,1
3063271424,1
3063140352,1
3063336960,1
3063205888,1
3063468032,1
3063402496,1
3063533568,1
3063664640,1
3063599104,1
3063730176,1
3063861248,1
3063926784,1
3063992320,1
3063795712,1
3064123392,1
3064188928,1
3064057856,1
3064320000,1
3064385536,1
3064254464,1
3064582144,1
3064451072,1
3064647680,1
3064516608,1
3064778752,1
3064713216,1
3064844288,1
3065040896,1
3064909824,1
3064975360,1
3065237504,1
3065171968,1
3065303040,1
3065106432,1
3065434112,1
3065499648,1
3065368576,1
3065630720,1
3065696256,1
3065565184,1
3065892864,1
3065958400,1
3065827328,1
3065761792,1
3066089472,1
3066023936,1
3066155008,1
3066351616,1
3066220544,1
3066286080,1
3066548224,1
3066417152,1
3066482688,1
3066613760,1
3066810368,1
3066679296,1
3066744832,1
3067006976,1
3066875904,1
3066941440,1
3067203584,1
3067269120,1
3067138048,1
3067072512,1
3067400192,1
3067334656,1
3067465728,1
3067662336,1
3067596800,1
3067531264,1
3067858944,1
3067727872,1
3067793408,1
3067924480,1
3068121088,1
3067990016,1
3068055552,1
3068317696,1
3068186624,1
3068252160,1
3068579840,1
3068448768,1
3068383232,1
3068514304,1
3068776448,1
3068645376,1
3068710912,1
3068973056,1
3068907520,1
3068841984,1
3069038592,1
3069169664,1
3069104128,1
3069235200,1
3069431808,1
3069366272,1
3069300736,1
3069497344,1
3069628416,1
3069562880,1
3069693952,1
3069890560,1
3069759488,1
3069825024,1
3070087168,1
3069956096,1
3070021632,1
3070349312,1
3070218240,1
3070283776,1
3070152704,1
12333608960,1
3070414848,1
3070480384,1
3070545920,2
12334108672,1
12334174208,1
3070611456,2
3070676992,2
3025960960,2
12334288896,9
12334354432,9
3070742528,2
3070808064,2
3070873600,2
3070939136,2
3071004672,1
3071070208,1
3071135744,1
3071201280,1
3071266816,1
3071332352,1
3071528960,1
3071397888,1
3071463424,1
3071660032,1
3071594496,1
3071791104,1
3071725568,1
3071856640,1
3071987712,1
